code,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,industry,area,float_mv,total_mv,avg_price,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight_profit,weight
SZSE.000597,2022-12-22,8.52,8.64,8.0,8.0,8.89,-10.0112,1762145.76,144184.6054,9.78,8.0,,,东北制药,1.19,13.18,化学制药,辽宁,106.93,114.75,8.18,44.17323648,false,false,true,断板,断板,断板,6天4板,9.415000000000001,8.048,7.798571428571429,-4.161979752530945,2.5828906393112243,8.182331375356826,true,5.24,断板,7.635714285714286,4.0984,8.90276912636983,16.4265668849392,1,SZSE.000597,2022-12-22T09:30:00.000000,8.52,2022-12-23T09:30:00.000000,7.38,-14.242169434517537,1.0,止损卖出,2022-12-22,-5.696867773807015,0.4
SZSE.000597,2022-12-23,7.79,7.9,7.2,7.2,8.0,-10.0,1337618.24,99112.9617,8.8,7.2,,,东北制药,0.86,10.01,化学制药,辽宁,96.24,103.27,7.41,39.75591283200001,false,false,false,,未涨停,未涨停,6天4板,9.415000000000001,8.078,7.748571428571429,-2.6249999999999996,-7.079646017699119,7.40965985182738,true,5.24,断板,7.798571428571429,-10.0112,8.182331375356826,2.5828906393112243,1,SZSE.000597,2022-12-23T09:30:00.000000,7.79,2022-12-26T09:30:00.000000,6.97,-11.416601204503793,1.0,止损卖出,2022-12-23,-4.566640481801517,0.4
SHSE.603000,2022-12-29,17.05,18.14,15.9,16.11,17.67,-8.8285,1271817.17,216813.01,19.44,15.9,,,人民网,0.95,11.5,互联网,北京,178.13,178.13,17.05,77.38680713849999,false,false,false,,未涨停,未涨停,4天2板,11.87,16.964,16.580000000000002,-3.508771929824567,-2.8347406513872278,17.047498265808127,true,10.44,断板,16.285714285714285,2.4348,17.133484683092604,8.500000000000018,1,SHSE.603000,2022-12-29T09:30:00.000000,17.05,2022-12-30T11:30:00.000000,16.49,-4.246801184692403,1.5,未涨停卖出,2022-12-29,-1.6987204738769615,0.4
SZSE.000812,2022-12-30,7.09,7.25,6.57,6.9,7.3,-5.4795,1816155.02,124881.16640000002,8.03,6.57,,,陕西金叶,0.87,23.64,广告包装,陕西,53.0,53.04,6.88,42.25787996700001,false,false,false,,未涨停,未涨停,4天3板,20.645,7.295999999999999,6.9871428571428575,-2.876712328767123,-1.247188713964425,6.876129241434469,true,5.34,断板,6.7700000000000005,-7.8283,7.581958819487661,7.828655834564244,1,SZSE.000812,2022-12-30T09:30:00.000000,7.09,2023-01-03T11:30:00.000000,6.89,-3.7878309440105546,1.5,未涨停卖出,2022-12-30,-1.515132377604222,0.4
SZSE.002614,2023-01-03,9.07,9.57,9.02,9.5,9.33,1.8221,662510.6,62091.3021,10.26,8.4,,,奥佳华,0.82,15.03,家用电器,福建,41.87,59.23,9.37,36.173747930000005,false,false,false,,未涨停,未涨停,4天2板,8.84,9.661999999999999,9.452857142857141,-2.7867095391211123,0.49871542995317,9.372122061141361,false,7.72,断板,9.254285714285713,-10.0289,9.519937893919147,0.8181537511577831,1,SZSE.002614,2023-01-03T09:30:00.000000,9.07,2023-01-04T11:30:00.000000,9.54,4.135332159489208,1.5,未涨停卖出,2023-01-03,1.6541328637956831,0.4
SZSE.000615,2023-01-04,8.35,8.59,7.88,7.89,8.72,-9.5183,959847.02,78510.2142,9.59,7.85,,,奥园美谷,0.93,12.31,医疗保健,湖北,61.52,61.64,8.18,37.3745581443,false,false,false,,未涨停,未涨停,3天2板,10.44,8.25,7.987142857142857,-4.243119266055057,-1.2162403863351794,8.179450742056792,true,5.8,断板,7.827142857142857,5.569,8.62180297004432,11.407191093265197,1,SZSE.000615,2023-01-04T09:30:00.000000,8.35,2023-01-06T11:30:00.000000,8.24,-2.2992820329490113,2.5,未涨停卖出,2023-01-04,-0.9197128131796046,0.4
SZSE.002528,2023-01-05,12.51,12.73,11.78,11.78,13.09,-10.0076,1017089.81,122353.6116,14.4,11.78,,,英飞拓,0.49,9.72,IT设备,深圳,123.27,141.2,12.03,53.895750097800004,false,false,true,断板,断板,断板,14天8板,16.44333333333333,11.726,11.285714285714286,-4.4308632543926665,4.379746835443026,12.029774597781094,true,4.73,断板,10.92,6.0778,12.984026538788578,19.871794871794872,1,SZSE.002528,2023-01-05T09:30:00.000000,12.51,2023-01-06T09:30:00.000000,10.91,-13.657531686093904,1.0,止损卖出,2023-01-05,-5.463012674437562,0.4
SZSE.002640,2023-01-06,5.51,5.65,5.16,5.33,5.69,-6.3269,3000077.99,160686.04480000003,6.26,5.12,,,跨境通,0.96,19.38,互联网,山西,82.51,83.04,5.36,66.3728214435,false,false,true,断板,断板,断板,3天2板,18.740000000000002,5.604,5.398571428571429,-3.1634446397188154,-1.2701772955808404,5.3560622535682825,true,3.56,断板,5.311428571428571,-7.0261,6.095404939068844,7.127487896718675,1,SZSE.002640,2023-01-06T09:30:00.000000,5.51,2023-01-09T11:30:00.000000,5.33,-4.2293071845852035,1.5,未涨停卖出,2023-01-06,-1.6917228738340815,0.4
SZSE.002279,2023-01-09,8.04,9.1,7.77,8.47,8.27,2.4184,3508580.77,295951.9204,9.1,7.44,,,久其软件,1.41,44.52,软件服务,北京,66.75,73.33,8.44,51.2411864195,false,true,false,,炸板,7天4板,4天4板,23.996666666666666,8.152000000000001,7.748571428571428,-2.7811366384522422,9.310471976401193,8.435089279703258,false,5.41,炸板,7.372857142857143,7.4026,8.144949943742091,12.168184460375892,1,SZSE.002279,2023-01-09T09:30:00.000000,8.04,2023-01-10T11:30:00.000000,9.01,10.949605207791922,1.5,未涨停卖出,2023-01-09,4.3798420831167695,0.4
SZSE.000040,2023-01-10,4.33,4.63,4.32,4.42,4.51,-1.9956,1525731.09,67650.25110000001,4.96,4.06,,,东旭蓝天,1.31,14.39,新型电力,深圳,46.87,65.72,4.43,39.938852855200004,false,false,true,断板,断板,断板,2天1板,12.51,4.2299999999999995,4.082857142857143,-3.9911308203991065,8.257522743177049,4.433956386115197,false,3.59,炸板,3.971428571428571,1.8059,4.678756788254108,13.561151079136696,1,SZSE.000040,2023-01-10T09:30:00.000000,4.33,2023-01-11T11:30:00.000000,4.47,2.2060597704319296,1.5,未涨停卖出,2023-01-10,0.8824239081727718,0.4
SZSE.002441,2023-01-12,11.55,13.2,11.12,13.2,12.0,10.0,1130430.52,137687.169,13.2,10.8,,,众业达,1.72,28.34,电气设备,广东,52.66,71.88,12.18,35.795977008,true,false,false,,涨停,6天4板,3天3板,7.876666666666668,11.658,10.895714285714286,-3.7499999999999942,21.14855119968532,12.180064724367137,false,8.12,断板,10.222857142857142,5.9135,11.818844535570623,17.384013415315824,1,SZSE.002441,2023-01-12T09:30:00.000000,11.55,2023-01-13T11:30:00.000000,13.39,14.777196269733581,1.5,未涨停卖出,2023-01-12,5.9108785078934325,0.4
SZSE.000716,2023-01-16,9.33,10.11,9.24,9.7,9.66,0.4141,1550763.79,150511.8657,10.63,8.69,,,黑芝麻,0.65,22.28,食品,广西,67.5,72.17,9.71,42.512624948,false,false,false,,未涨停,未涨停,11天6板,37.025000000000006,10.108,9.751428571428573,-3.4161490683229823,-0.527395253442739,9.705660312071124,false,4.72,断板,9.517142857142858,-9.972,9.734242872404197,1.501050735514855,1,SZSE.000716,2023-01-16T09:30:00.000000,9.33,2023-01-17T11:30:00.000000,9.08,-3.6478913044637324,1.5,未涨停卖出,2023-01-16,-1.4591565217854932,0.4
SZSE.002043,2023-01-17,16.76,16.97,15.53,15.9,17.25,-7.8261,1556452.44,250063.9391,18.98,15.53,,,兔 宝 宝,1.18,22.45,其他建材,浙江,110.24,122.88,16.07,64.891416603,false,false,false,,未涨停,未涨停,7天4板,12.65,16.402,15.700000000000001,-2.8405797101449184,1.2738853503184666,16.066275632553218,true,9.79,断板,15.280000000000001,3.9157,16.958730559116447,12.892670157068054,1,SZSE.002043,2023-01-17T09:30:00.000000,16.76,2023-01-18T11:30:00.000000,15.61,-7.788325674728991,1.5,未涨停卖出,2023-01-17,-3.115330269891597,0.4
SZSE.002291,2023-01-17,15.7,15.85,14.54,14.75,16.15,-8.6687,1165205.64,173983.30020000003,17.77,14.54,,,遥望科技,1.12,13.82,广告包装,广东,124.33,134.41,14.93,101.78261572,false,false,false,,未涨停,未涨停,4天2板,9.170000000000002,16.25,16.05857142857143,-2.786377708978324,-8.148741215194384,14.931553214932949,true,12.68,断板,15.905714285714286,-5.9406,17.183723432188806,1.535836177474394,1,SZSE.002291,2023-01-17T09:30:00.000000,15.7,2023-01-18T11:30:00.000000,14.17,-10.643280413220518,1.5,止损卖出,2023-01-17,-4.257312165288208,0.4
SZSE.002560,2023-01-20,12.16,12.49,11.25,11.67,12.49,-6.5653,1571529.73,185472.0625,13.74,11.24,,,通达股份,1.26,34.84,电气设备,河南,52.64,61.69,11.8,42.0892972953,false,false,true,断板,断板,断板,5天4板,19.28,11.112,10.34,-2.6421136909527627,12.86266924564797,11.802007875473027,true,6.52,断板,9.712857142857144,9.8505,11.50264868557458,28.59244006471538,1,SZSE.002560,2023-01-20T09:30:00.000000,12.16,2023-01-30T11:30:00.000000,12.51,1.8546249018067535,1.5,未涨停卖出,2023-01-20,0.7418499607227015,0.4
SZSE.002777,2023-01-30,19.39,19.88,18.48,19.74,19.98,-1.2012,467865.0,89542.2161,21.98,17.98,,,久远银海,1.87,11.71,软件服务,四川,78.85,80.58,19.14,47.9747258466,false,false,true,断板,断板,断板,2天2板,7.245,18.186,17.458571428571428,-2.9529529529529523,13.06767040340397,19.138472871447963,false,14.33,断板,16.85857142857143,6.7308,19.518744247282324,18.51538005253791,1,SZSE.002777,2023-01-30T09:30:00.000000,19.39,2023-01-31T11:30:00.000000,18.7,-4.518151891393976,1.5,未涨停卖出,2023-01-30,-1.8072607565575904,0.4
SZSE.002777,2023-01-31,19.05,19.14,18.48,18.58,19.74,-5.8764,309298.21,57987.1521,21.71,17.77,,,久远银海,0.94,7.74,软件服务,四川,74.21,75.85,18.75,45.1555423622,false,false,false,,未涨停,未涨停,2天2板,7.245,18.808,17.908571428571427,-3.4954407294832714,3.7492022973835324,18.747975327758926,false,14.33,断板,17.458571428571428,-1.2012,19.138472871447963,13.06767040340397,1,SZSE.002777,2023-01-31T09:30:00.000000,19.05,2023-02-01T11:30:00.000000,19.26,0.09636855094606332,1.5,未涨停卖出,2023-01-31,0.03854742037842533,0.4
SZSE.002401,2023-02-02,18.21,20.83,18.21,20.83,18.94,9.9789,1003042.1,201603.1701,20.83,17.05,,,中远海科,1.49,27.44,软件服务,上海,76.14,77.47,20.1,38.18094944549999,true,false,false,,涨停,7天5板,4天4板,12.073333333333332,18.576,17.400000000000002,-3.8542766631467815,19.712643678160894,20.099173314858866,false,10.58,炸板,16.212857142857143,4.6409,18.85934639902911,16.820865274473533,1,SZSE.002401,2023-02-02T09:30:00.000000,18.21,2023-02-03T11:30:00.000000,19.19,4.333084713718609,1.5,未涨停卖出,2023-02-02,1.7332338854874436,0.4
SHSE.600705,2023-02-03,5.03,5.35,4.97,5.15,5.18,-0.5792,4750142.43,244985.588,5.7,4.66,,,中航产融,0.89,5.4,多元金融,黑龙江,453.43,454.78,5.16,234.2708407975,false,false,true,断板,断板,断板,9天5板,5.226666666666667,5.351999999999999,5.17,-2.8957528957528855,-0.3868471953578254,5.157436679219742,false,3.23,断板,5.027142857142857,-10.0694,5.310741842082174,3.040636544472865,1,SHSE.600705,2023-02-03T09:30:00.000000,5.03,2023-02-06T11:30:00.000000,4.77,-6.112578261772644,1.5,未涨停卖出,2023-02-03,-2.4450313047090577,0.4
SZSE.002235,2023-02-03,9.37,10.67,9.37,10.67,9.7,10.0,2514336.53,259823.5554,10.67,8.73,,,安妮股份,1.45,45.86,造纸,福建,58.5,61.84,10.33,48.3291134898,true,false,false,,涨停,4天2板,2天1板,38.1,9.166,8.745714285714286,-3.4020618556701043,22.002613524991833,10.333682556010116,false,4.88,断板,8.384285714285713,5.3203,9.469782008400648,15.692622252513209,1,SZSE.002235,2023-02-03T09:30:00.000000,9.37,2023-02-06T15:00:00.000000,9.85,4.076734789234209,2.0,未涨停卖出,2023-02-03,1.6306939156936835,0.4
SHSE.603281,2023-02-07,57.67,61.75,57.22,60.97,59.91,1.7693,212108.76,126674.5943,65.9,53.92,,,江瀚新材,1.74,31.82,化工原料,湖北,40.65,162.59,59.72,40.6466668699,false,false,false,,未涨停,未涨停,3天3板,2.3166666666666664,61.17,59.51666666666667,-3.7389417459522534,2.441893027163247,59.72152885151937,false,42.71,断板,59.226,-10.0045,60.99831849024825,1.1548981866072292,1,SHSE.603281,2023-02-07T09:30:00.000000,57.67,2023-02-08T11:30:00.000000,64.7,11.073727944291049,1.5,未涨停卖出,2023-02-07,4.42949117771642,0.4
SZSE.002235,2023-02-07,9.5,9.8,9.28,9.33,9.85,-5.2792,1504398.64,143040.6136,10.84,8.87,,,安妮股份,0.67,27.44,造纸,福建,51.15,54.07,9.51,42.259665310200006,false,false,true,断板,断板,断板,4天2板,41.980000000000004,9.751999999999999,9.287142857142856,-3.5532994923857837,0.46146746654362625,9.50815892787566,false,4.88,断板,9.06,-7.6851,9.809295400853204,8.719646799116989,1,SZSE.002235,2023-02-07T09:30:00.000000,9.5,2023-02-08T11:30:00.000000,8.98,-6.414244566640462,1.5,未涨停卖出,2023-02-07,-2.565697826656185,0.4
SZSE.002512,2023-02-07,4.46,4.98,4.46,4.81,4.69,2.5586,2099101.69,100238.09150000001,5.16,4.22,,,达华智能,1.8,20.0,元器件,福建,50.48,55.18,4.78,36.2327721366,false,false,true,断板,断板,断板,2天2板,8.37,4.523999999999999,4.32,-4.904051172707898,11.342592592592576,4.775285160196312,false,3.4,炸板,4.151428571428572,-2.2917,4.945105192386566,12.973158981417745,1,SZSE.002512,2023-02-07T09:30:00.000000,4.46,2023-02-08T11:30:00.000000,4.45,-1.2170091247796686,1.5,未涨停卖出,2023-02-07,-0.4868036499118675,0.4
SZSE.002167,2023-02-08,9.35,9.48,8.84,9.13,9.71,-5.9732,1779803.11,162805.3187,10.68,8.74,,,东方锆业,1.14,26.13,小金属,广东,62.19,70.77,9.15,45.19878581350001,false,false,false,,未涨停,未涨停,3天3板,19.533333333333335,8.995999999999999,8.40857142857143,-3.7075180226570663,8.579680598029222,9.147378032168962,false,5.88,断板,8.018571428571429,3.9615,9.422898943789482,21.093889185818647,1,SZSE.002167,2023-02-08T09:30:00.000000,9.35,2023-02-09T11:30:00.000000,9.35,-0.9950248756218822,1.5,未涨停卖出,2023-02-08,-0.3980099502487529,0.4
SZSE.002235,2023-02-08,9.08,9.18,8.61,8.92,9.33,-4.3944,1415955.62,125618.72290000001,10.26,8.4,,,安妮股份,0.65,25.83,造纸,福建,48.9,51.7,8.87,40.402595344800005,false,false,false,,未涨停,未涨停,4天2板,41.980000000000004,9.693999999999999,9.435714285714285,-2.679528403001072,-5.465556396669184,8.871656789638648,false,5.15,断板,9.287142857142856,-5.2792,9.50815892787566,0.46146746654362625,1,SZSE.002235,2023-02-08T09:30:00.000000,9.08,2023-02-09T11:30:00.000000,8.86,-3.393823832379941,1.5,未涨停卖出,2023-02-08,-1.3575295329519763,0.4
SZSE.002717,2023-02-08,3.66,3.98,3.62,3.79,3.77,0.5305,2805701.61,107689.05810000001,4.15,3.39,,,岭南股份,0.81,20.39,环境保护,广东,52.15,63.65,3.84,48.95705212000001,false,false,false,,未涨停,未涨停,4天2板,24.080000000000002,3.646,3.57,-2.917771883289121,6.162464985994403,3.8382220588311244,false,2.74,断板,3.4571428571428564,4.4321,3.699623179827845,9.049586776859528,1,SZSE.002717,2023-02-08T09:30:00.000000,3.66,2023-02-09T11:30:00.000000,3.98,7.661147812848343,1.5,未涨停卖出,2023-02-08,3.0644591251393374,0.4
SZSE.002117,2023-02-09,9.48,9.59,9.13,9.43,9.97,-5.4162,940863.38,87760.0574,10.97,8.97,,,东港股份,1.59,17.25,广告包装,山东,51.44,51.46,9.33,36.210058592799996,false,false,true,断板,断板,断板,3天3板,9.096666666666666,9.844,9.374285714285715,-4.914744232698096,0.5943309966473482,9.32760900950359,false,7.25,断板,9.178571428571429,-8.5321,10.324338536651885,8.622568093385217,1,SZSE.002117,2023-02-09T09:30:00.000000,9.48,2023-02-10T11:30:00.000000,9.59,0.1537670298297528,1.5,未涨停卖出,2023-02-09,0.06150681193190112,0.4
SZSE.002362,2023-02-09,34.0,35.54,33.56,35.42,35.59,-0.4777,578682.54,199879.18200000003,39.15,32.03,,,汉王科技,1.53,27.97,软件服务,北京,73.28,86.59,34.54,57.9974688216,false,false,true,断板,断板,断板,7天7板,11.540000000000001,32.05200000000001,29.57857142857143,-4.4675470637819705,19.7488529340739,34.54038582190505,false,15.22,炸板,27.411428571428576,9.0714,34.78867232198725,29.83635605586824,1,SZSE.002362,2023-02-09T09:30:00.000000,34.0,2023-02-10T11:30:00.000000,33.3,-3.033362598770842,1.5,未涨停卖出,2023-02-09,-1.213345039508337,0.4
SZSE.000584,2023-02-15,9.41,10.14,9.3,10.13,9.75,3.8974,1416635.01,138521.0308,10.73,8.78,,,哈工智能,3.34,18.99,专用机械,江苏,75.57,77.08,9.78,56.990872081800006,false,false,true,断板,断板,断板,3天3板,0.58,9.524000000000001,8.967142857142857,-3.4871794871794854,12.967978333598861,9.778173617211394,false,6.86,炸板,8.574285714285713,-3.8462,10.107604795897364,13.712095968010681,1,SZSE.000584,2023-02-15T09:30:00.000000,9.41,2023-02-16T11:30:00.000000,9.91,4.265600795173971,1.5,未涨停卖出,2023-02-15,1.7062403180695886,0.4
SZSE.000716,2023-02-15,9.16,9.76,9.15,9.61,9.43,1.9088,1489534.15,141196.708,10.37,8.49,,,黑芝麻,0.97,21.4,食品,广西,66.88,71.5,9.48,42.1181779124,false,false,true,断板,断板,断板,2天1板,27.910000000000007,9.041999999999998,8.772857142857143,-2.8632025450689245,9.542419801335278,9.47925282545553,false,6.18,断板,8.525714285714285,-0.3171,9.679987002656112,10.606568364611267,1,SZSE.000716,2023-02-15T09:30:00.000000,9.16,2023-02-16T11:30:00.000000,9.29,0.410067566099658,1.5,未涨停卖出,2023-02-15,0.16402702643986322,0.4
SZSE.002354,2023-02-16,6.5,7.27,6.4,6.84,6.72,1.7857,4806292.16,334984.6547,7.39,6.05,,,天娱数科,0.97,32.73,互联网,辽宁,100.46,113.17,6.97,99.90317541600001,false,false,false,,未涨停,未涨停,9天5板,36.77,6.696,6.478571428571429,-3.2738095238095206,5.578831312017637,6.969710611599608,false,3.75,断板,6.375714285714286,-2.0408,6.896606873221323,5.399955187093869,1,SZSE.002354,2023-02-16T09:30:00.000000,6.5,2023-02-17T11:30:00.000000,6.78,3.2698048220436386,1.5,未涨停卖出,2023-02-16,1.3079219288174555,0.4
SHSE.600410,2023-02-21,6.81,7.07,6.7,6.82,7.01,-2.7104,1200812.64,82254.126,7.71,6.31,,,华胜天成,1.04,10.95,软件服务,北京,74.78,74.78,6.85,74.78093738060001,false,false,true,断板,断板,断板,3天2板,8.895,6.715999999999999,6.488571428571428,-2.853067047075609,5.107881990312644,6.849871766839497,false,4.91,断板,6.357142857142857,1.1544,7.1325086804763185,10.269662921348317,1,SHSE.600410,2023-02-21T09:30:00.000000,6.81,2023-02-22T11:30:00.000000,6.61,-3.9026599747225483,1.5,未涨停卖出,2023-02-21,-1.5610639898890195,0.4
SHSE.600410,2023-02-22,6.62,6.7,6.46,6.55,6.82,-3.9589,829246.45,54378.24050000001,7.5,6.14,,,华胜天成,0.63,7.56,软件服务,北京,71.82,71.82,6.56,71.8204017365,false,false,false,,未涨停,未涨停,3天2板,8.895,6.7219999999999995,6.58,-2.9325513196480966,-0.4559270516717363,6.557548784200404,false,5.35,断板,6.488571428571428,-2.7104,6.849871766839497,5.107881990312644,1,SHSE.600410,2023-02-22T09:30:00.000000,6.62,2023-02-23T11:30:00.000000,6.3,-5.780763854443801,1.5,未涨停卖出,2023-02-22,-2.3123055417775205,0.4
SZSE.002261,2023-02-23,10.25,10.32,9.5,9.5,10.56,-10.0379,2942733.52,289855.87110000005,11.62,9.5,,,拓维信息,0.86,26.37,软件服务,湖南,106.01,119.3,9.85,92.79219686500001,false,false,false,,未涨停,未涨停,3天1板,27.57,10.024000000000001,9.671428571428569,-2.9356060606060654,-1.7725258493352787,9.849885119737245,true,6.81,断板,9.489999999999998,4.0394,10.331639405557118,11.275026343519517,1,SZSE.002261,2023-02-23T09:30:00.000000,10.25,2023-02-27T11:30:00.000000,10.87,4.993568741657562,2.5,未涨停卖出,2023-02-23,1.9974274966630248,0.4
SHSE.600602,2023-02-27,10.69,11.11,10.44,10.56,11.03,-4.2611,765341.9,81963.353,12.13,9.93,,,云赛智联,0.81,7.12,软件服务,上海,113.45,144.43,10.71,63.572992876800015,false,false,false,,未涨停,未涨停,2天1板,6.339999999999998,10.629999999999999,10.268571428571429,-3.082502266545783,2.8380634390651123,10.709377469076239,false,8.38,断板,10.179999999999998,1.4719,10.751309369840012,8.34970530451868,1,SHSE.600602,2023-02-27T09:30:00.000000,10.69,2023-02-28T11:30:00.000000,10.81,0.11634996206993477,1.5,未涨停卖出,2023-02-27,0.04653998482797391,0.4
SZSE.002229,2023-02-27,15.6,16.57,15.51,15.9,16.0,-0.625,1534013.41,245900.0218,17.6,14.4,,,鸿博股份,0.77,31.11,广告包装,福建,78.41,79.24,16.03,60.716336250000005,false,false,false,,未涨停,未涨停,2天1板,38.9,15.368,15.008571428571429,-2.500000000000002,5.93946316390634,16.02984825276071,false,6.53,炸板,14.848571428571429,7.3105,15.518504371156496,7.754473734847026,1,SZSE.002229,2023-02-27T09:30:00.000000,15.6,2023-02-28T11:30:00.000000,15.12,-4.04133180252584,1.5,未涨停卖出,2023-02-27,-1.6165327210103362,0.4
SZSE.000925,2023-03-03,9.66,9.72,9.22,9.26,9.98,-7.2144,1317989.33,124363.6801,10.98,8.98,,,众合科技,1.35,24.08,运输设备,浙江,50.69,51.77,9.44,50.685921864200004,false,false,false,,未涨停,未涨停,2天2板,5.01,9.780000000000001,9.35142857142857,-3.206412825651305,-0.9776963030858468,9.435863953466148,false,7.0,断板,9.218571428571428,-4.4061,10.186357575306044,8.25972415930576,1,SZSE.000925,2023-03-03T09:30:00.000000,9.66,2023-03-06T11:30:00.000000,9.23,-5.402078633746369,1.5,未涨停卖出,2023-03-03,-2.1608314534985475,0.4
SZSE.002051,2023-03-22,11.08,11.3,10.78,11.19,11.53,-2.9488,890871.16,98441.4722,12.68,10.38,,,中工国际,0.98,7.2,建筑工程,北京,138.43,138.47,11.05,50.631516313800006,false,false,true,断板,断板,断板,2天2板,8.535,10.82,10.375714285714285,-3.9028620988725002,7.847996695580346,11.050023462427497,false,8.49,断板,10.097142857142856,0.5231,11.32377071265793,14.190718732314664,1,SZSE.002051,2023-03-22T09:30:00.000000,11.08,2023-03-24T11:30:00.000000,11.11,-0.7269608635522739,2.5,未涨停卖出,2023-03-22,-0.29078434542090953,0.4
SZSE.002605,2023-03-23,23.35,24.06,22.75,23.87,24.1,-0.9544,255459.92,60058.784,26.51,21.69,,,姚记科技,0.94,7.79,互联网,上海,78.25,98.0,23.51,50.511784877400004,false,false,true,断板,断板,断板,2天2板,11.795,22.588,21.545714285714286,-3.1120331950207465,10.787693939795785,23.510061382623153,false,15.59,断板,20.907142857142855,1.4737,23.449260501758385,15.271609156132579,1,SZSE.002605,2023-03-23T09:30:00.000000,23.35,2023-03-24T11:30:00.000000,25.19,6.806651965014332,1.5,未涨停卖出,2023-03-23,2.722660786005733,0.4
SZSE.002051,2023-03-24,11.63,11.82,10.93,11.08,12.03,-7.8969,1030406.6,117431.9204,13.23,10.83,,,中工国际,0.91,8.33,建筑工程,北京,137.07,137.1,11.4,50.13379810160001,false,false,false,,未涨停,未涨停,2天2板,8.535,11.459999999999999,11.03,-3.325020781379872,0.45330915684497475,11.396658406497009,true,8.5,炸板,10.807142857142855,7.5067,11.797082632186642,11.315267680105764,1,SZSE.002051,2023-03-24T09:30:00.000000,11.63,2023-03-27T11:30:00.000000,11.39,-3.0381198051017484,1.5,未涨停卖出,2023-03-24,-1.2152479220406995,0.4
SZSE.002803,2023-03-24,23.28,24.97,23.28,24.29,23.88,1.7169,497971.85,121011.93980000001,26.27,21.49,,,吉宏股份,0.96,17.54,互联网,福建,68.95,91.92,24.3,51.5365557245,false,false,false,,未涨停,未涨停,3天2板,17.365000000000002,22.040000000000003,20.439999999999998,-2.5125628140703427,18.835616438356173,24.300959943820118,false,15.6,断板,19.27857142857143,7.0852,22.938330732248307,23.868099296035563,1,SZSE.002803,2023-03-24T09:30:00.000000,23.28,2023-03-27T11:30:00.000000,24.1,2.4922637670752668,1.5,未涨停卖出,2023-03-24,0.9969055068301067,0.4
SHSE.601138,2023-03-27,17.08,17.99,16.61,17.63,17.66,-0.1699,3783618.59,653476.1024000001,19.43,15.89,,,工业富联,1.22,1.91,通信设备,深圳,3489.95,3501.25,17.27,604.1804302099,false,false,false,,未涨停,未涨停,4天2板,1.43,16.588,15.915714285714285,-3.284258210645537,10.771025940220802,17.271193881093605,false,9.49,断板,15.161428571428571,3.9435,17.248170750286956,16.479788938094796,1,SHSE.601138,2023-03-27T09:30:00.000000,17.08,2023-03-28T11:30:00.000000,16.88,-2.1543337178277246,1.5,未涨停卖出,2023-03-27,-0.0,0.0
SZSE.002315,2023-03-27,25.0,25.58,24.41,25.11,25.66,-2.1434,233587.55,58444.481900000006,28.23,23.09,,,焦点科技,0.57,12.03,互联网,江苏,48.78,78.05,25.02,40.0980557979,false,false,false,,未涨停,未涨停,3天1板,22.59,24.741999999999997,23.452857142857145,-2.5720966484801253,7.0658463787537205,25.020375401000614,false,18.1,断板,22.48,2.3943,25.193817782969376,14.145907473309608,1,SZSE.002315,2023-03-27T09:30:00.000000,25.0,2023-03-28T11:30:00.000000,24.0,-4.9552238805970035,1.5,未涨停卖出,2023-03-27,-0.0,0.0
SZSE.002463,2023-03-28,21.67,22.08,20.84,21.0,22.57,-6.9561,1217694.36,260777.8574,24.83,20.31,,,沪电股份,0.91,6.42,元器件,江苏,398.09,398.3,21.42,264.80119155,false,false,false,,未涨停,未涨停,2天2板,6.92,21.03,19.915714285714284,-3.9875941515285716,5.444372713578663,21.41570709089923,false,14.96,断板,19.12857142857143,4.4907,22.127226425402693,17.99103808812546,1,SZSE.002463,2023-03-28T09:30:00.000000,21.67,2023-03-29T11:30:00.000000,21.8,-0.40108640002571094,1.5,未涨停卖出,2023-03-28,-0.1604345600102844,0.4
SZSE.000158,2023-03-30,8.89,8.97,8.5,8.5,9.15,-7.1038,2524061.36,220349.5821,10.07,8.24,,,常山北明,1.1,15.96,软件服务,河北,134.4,135.88,8.73,81.64308650000001,false,false,false,,未涨停,未涨停,2天2板,7.255,9.018,8.615714285714287,-2.841530054644806,-1.3430608522633158,8.729961386517166,false,6.2,断板,8.414285714285715,-4.5881,9.639728311375096,8.743633276740239,1,SZSE.000158,2023-03-30T09:30:00.000000,8.89,2023-03-31T11:30:00.000000,8.93,-0.5495581709002799,1.5,未涨停卖出,2023-03-30,-0.21982326836011198,0.4
